filename,label,x,y,color,participant
5408_left,EX,160,106,green,annotator_3
5408_left,EX,152,98,green,annotator_3
5408_left,EX,147,89,green,annotator_3
5408_left,EX,138,89,green,annotator_3
5408_left,EX,491,254,green,annotator_3
5408_left,EX,481,255,green,annotator_3
5408_left,EX,466,269,green,annotator_3
5408_left,EX,476,263,green,annotator_3
5408_left,EX,486,264,green,annotator_3
5408_left,EX,481,295,green,annotator_3
5408_left,EX,182,53,green,annotator_3
5408_left,EX,196,53,green,annotator_3
5408_left,EX,192,60,green,annotator_3
5408_left,EX,198,69,green,annotator_3
5408_left,EX,197,81,green,annotator_3
5408_left,SE,166,74,yellow,annotator_3
5408_left,SE,180,85,yellow,annotator_3
5408_left,SE,414,384,yellow,annotator_3
5408_left,SE,408,377,yellow,annotator_3
5408_left,SE,102,353,yellow,annotator_3
5408_left,SE,92,349,yellow,annotator_3
5408_left,HE,468,311,blue,annotator_3
5408_left,HE,464,290,blue,annotator_3
5408_left,HE,472,279,blue,annotator_3
5408_left,HE,483,272,blue,annotator_3
5408_left,HE,492,271,blue,annotator_3
5408_left,HE,500,273,blue,annotator_3
5408_left,SE,486,281,yellow,annotator_3
5408_left,EX,438,141,green,annotator_3
5408_left,MA,410,89,red,annotator_3
5408_left,MA,384,139,red,annotator_3
5408_left,MA,292,79,red,annotator_3
5408_left,MA,291,69,red,annotator_3
5408_left,MA,277,101,red,annotator_3
5408_left,MA,271,117,red,annotator_3
5408_left,MA,268,109,red,annotator_3
5408_left,MA,252,97,red,annotator_3
5408_left,MA,209,73,red,annotator_3
5408_left,MA,118,149,red,annotator_3
5408_left,MA,113,133,red,annotator_3
5408_left,MA,168,263,red,annotator_3
5408_left,MA,154,257,red,annotator_3
5408_left,HE,164,63,blue,annotator_3
5408_left,HE,152,65,blue,annotator_3
5408_left,HE,37,341,blue,annotator_3
5408_left,HE,32,354,blue,annotator_3
5408_left,HE,34,362,blue,annotator_3
5408_left,HE,248,365,blue,annotator_3
5408_left,HE,73,97,blue,annotator_3
5408_left,HE,92,97,blue,annotator_3
5408_left,HE,84,89,blue,annotator_3
5408_left,HE,64,281,blue,annotator_3
5408_left,HE,349,435,blue,annotator_3
5408_left,HE,421,281,blue,annotator_3
5408_left,HE,423,391,blue,annotator_3
5408_left,MA,468,242,red,annotator_3
5408_left,MA,88,133,red,annotator_3
5408_left,MA,224,267,red,annotator_3
5408_left,MA,87,339,red,annotator_3
5408_left,MA,89,314,red,annotator_3
5408_left,MA,152,393,red,annotator_3
5162_left,MA,325,379,red,annotator_3
5162_left,MA,317,369,red,annotator_3
5162_left,EX,228,67,green,annotator_3
5162_left,EX,214,66,green,annotator_3
5162_left,EX,214,55,green,annotator_3
5162_left,EX,202,53,green,annotator_3
5162_left,EX,420,245,green,annotator_3
5162_left,HE,462,333,blue,annotator_3
5162_left,MA,187,48,red,annotator_3
5162_left,MA,160,49,red,annotator_3
5162_left,MA,165,27,red,annotator_3
5162_left,EX,454,107,green,annotator_3
5162_left,EX,440,136,green,annotator_3
5162_left,EX,466,125,green,annotator_3
5162_left,EX,472,173,green,annotator_3
5162_left,EX,458,172,green,annotator_3
5162_left,EX,476,160,green,annotator_3
5162_left,EX,454,128,green,annotator_3
5162_left,MA,443,128,red,annotator_3
5162_left,HE,408,133,blue,annotator_3
5162_left,HE,405,125,blue,annotator_3
5162_left,MA,380,34,red,annotator_3
5162_left,MA,366,176,red,annotator_3
5162_left,MA,457,250,red,annotator_3
5162_left,MA,436,237,red,annotator_3
5162_left,MA,474,229,red,annotator_3
5162_left,EX,448,226,green,annotator_3
5162_left,EX,444,234,green,annotator_3
5162_left,EX,444,245,green,annotator_3
5162_left,EX,401,250,green,annotator_3
5162_left,MA,385,279,red,annotator_3
5162_left,MA,385,263,red,annotator_3
5162_left,MA,368,257,red,annotator_3
5162_left,MA,448,291,red,annotator_3
5162_left,EX,273,365,green,annotator_3
5162_left,MA,248,337,red,annotator_3
5162_left,MA,258,363,red,annotator_3
5162_left,MA,275,377,red,annotator_3
5162_left,MA,383,378,red,annotator_3
5162_left,MA,363,385,red,annotator_3
5162_left,MA,353,375,red,annotator_3
5162_left,MA,373,369,red,annotator_3
5162_left,MA,402,370,red,annotator_3
5162_left,MA,471,348,red,annotator_3
5162_left,MA,454,365,red,annotator_3
5047_left,MA,262,49,red,annotator_3
5047_left,EX,481,228,green,annotator_3
5047_left,MA,221,169,red,annotator_3
5047_left,MA,413,276,red,annotator_3
41744_left,HE,304,251,blue,annotator_3
41744_left,EX,289,262,green,annotator_3
41744_left,EX,320,240,green,annotator_3
41744_left,MA,343,310,red,annotator_3
39842_left,SE,140,166,yellow,annotator_3
39842_left,EX,103,139,green,annotator_3
39842_left,EX,99,148,green,annotator_3
39842_left,EX,122,151,green,annotator_3
39842_left,EX,143,142,green,annotator_3
39842_left,EX,137,134,green,annotator_3
39842_left,MA,463,253,red,annotator_3
39842_left,MA,434,267,red,annotator_3
39842_left,MA,464,141,red,annotator_3
39842_left,MA,408,98,red,annotator_3
39842_left,MA,385,85,red,annotator_3
39842_left,MA,288,72,red,annotator_3
39842_left,MA,284,61,red,annotator_3
39842_left,MA,288,84,red,annotator_3
39842_left,HE,277,73,blue,annotator_3
39842_left,MA,159,113,red,annotator_3
39842_left,MA,102,91,red,annotator_3
39842_left,MA,91,89,red,annotator_3
39842_left,HE,29,169,blue,annotator_3
39842_left,HE,39,169,blue,annotator_3
39842_left,HE,40,189,blue,annotator_3
39842_left,HE,16,205,blue,annotator_3
39842_left,HE,43,225,blue,annotator_3
39842_left,HE,49,217,blue,annotator_3
39842_left,HE,69,197,blue,annotator_3
39842_left,HE,87,167,blue,annotator_3
39842_left,HE,68,134,blue,annotator_3
39842_left,HE,48,135,blue,annotator_3
39842_left,HE,70,119,blue,annotator_3
39842_left,HE,77,110,blue,annotator_3
39842_left,HE,104,124,blue,annotator_3
39842_left,HE,25,291,blue,annotator_3
39842_left,HE,52,305,blue,annotator_3
39842_left,HE,95,326,blue,annotator_3
39842_left,HE,70,421,blue,annotator_3
39842_left,HE,85,412,blue,annotator_3
39842_left,HE,88,429,blue,annotator_3
39842_left,HE,106,429,blue,annotator_3
39842_left,HE,129,381,blue,annotator_3
39842_left,HE,156,295,blue,annotator_3
39842_left,HE,132,275,blue,annotator_3
39842_left,HE,356,428,blue,annotator_3
39842_left,HE,256,392,blue,annotator_3
39842_left,HE,235,157,blue,annotator_3
39842_left,HE,65,250,blue,annotator_3
39842_left,SE,74,243,yellow,annotator_3
39842_left,SE,74,253,yellow,annotator_3
39842_left,SE,84,253,yellow,annotator_3
39842_left,SE,84,267,yellow,annotator_3
39842_left,MA,24,257,red,annotator_3
39842_left,MA,304,167,red,annotator_3
39842_left,MA,218,175,red,annotator_3
39842_left,MA,476,209,red,annotator_3
39842_left,EX,28,320,green,annotator_3
39842_left,MA,228,368,red,annotator_3
39221_right,HE,432,105,blue,annotator_3
39221_right,HE,430,114,blue,annotator_3
39221_right,SE,343,431,yellow,annotator_3
31948_right,EX,303,305,green,annotator_3
31948_right,EX,325,309,green,annotator_3
31948_right,EX,333,298,green,annotator_3
31948_right,EX,320,297,green,annotator_3
31948_right,EX,353,304,green,annotator_3
31948_right,EX,367,296,green,annotator_3
31948_right,EX,381,294,green,annotator_3
31948_right,EX,332,365,green,annotator_3
31948_right,EX,212,370,green,annotator_3
30884_right,EX,254,138,green,annotator_3
30884_right,EX,244,112,green,annotator_3
30884_right,EX,262,131,green,annotator_3
30884_right,EX,34,301,green,annotator_3
30884_right,EX,26,305,green,annotator_3
30884_right,EX,15,298,green,annotator_3
30884_right,EX,50,304,green,annotator_3
30884_right,EX,54,293,green,annotator_3
30884_right,MA,157,97,red,annotator_3
30884_right,MA,418,134,red,annotator_3
30884_right,MA,76,166,red,annotator_3
30884_right,MA,96,149,red,annotator_3
30221_right,SE,408,129,yellow,annotator_3
30221_right,SE,418,129,yellow,annotator_3
30221_right,SE,416,121,yellow,annotator_3
30221_right,SE,264,243,yellow,annotator_3
30221_right,SE,251,258,yellow,annotator_3
30221_right,SE,251,249,yellow,annotator_3
30221_right,SE,242,249,yellow,annotator_3
30221_right,SE,236,264,yellow,annotator_3
30221_right,SE,224,279,yellow,annotator_3
30221_right,SE,237,282,yellow,annotator_3
30221_right,SE,251,277,yellow,annotator_3
30221_right,SE,248,269,yellow,annotator_3
30221_right,SE,262,269,yellow,annotator_3
30221_right,SE,258,291,yellow,annotator_3
30221_right,SE,247,299,yellow,annotator_3
30221_right,SE,232,298,yellow,annotator_3
30221_right,SE,228,328,yellow,annotator_3
30221_right,SE,221,317,yellow,annotator_3
30221_right,SE,212,303,yellow,annotator_3
30221_right,SE,284,282,yellow,annotator_3
30221_right,SE,284,261,yellow,annotator_3
30221_right,SE,280,299,yellow,annotator_3
30221_right,SE,271,327,yellow,annotator_3
30221_right,SE,233,242,yellow,annotator_3
30221_right,SE,228,254,yellow,annotator_3
30221_right,SE,222,262,yellow,annotator_3
30221_right,SE,208,269,yellow,annotator_3
30221_right,SE,190,242,yellow,annotator_3
30221_right,SE,199,269,yellow,annotator_3
30221_right,SE,199,299,yellow,annotator_3
30221_right,SE,185,306,yellow,annotator_3
30221_right,SE,196,309,yellow,annotator_3
30221_right,SE,228,310,yellow,annotator_3
30221_right,SE,202,287,yellow,annotator_3
30221_right,SE,228,288,yellow,annotator_3
30221_right,HE,233,274,blue,annotator_3
30221_right,HE,248,286,blue,annotator_3
30221_right,HE,241,293,blue,annotator_3
30221_right,HE,349,346,blue,annotator_3
30221_right,HE,379,365,blue,annotator_3
30221_right,HE,369,341,blue,annotator_3
30221_right,MA,202,200,red,annotator_3
30221_right,MA,174,191,red,annotator_3
30221_right,MA,356,378,red,annotator_3
30221_right,EX,139,430,green,annotator_3
30221_right,EX,147,453,green,annotator_3
286_right,HE,436,319,blue,annotator_3
286_right,HE,463,349,blue,annotator_3
286_right,HE,469,359,blue,annotator_3
286_right,HE,452,363,blue,annotator_3
286_right,HE,260,64,blue,annotator_3
286_right,HE,296,63,blue,annotator_3
286_right,HE,264,35,blue,annotator_3
286_right,HE,262,56,blue,annotator_3
286_right,HE,238,451,blue,annotator_3
286_right,HE,222,401,blue,annotator_3
286_right,HE,212,412,blue,annotator_3
286_right,HE,60,373,blue,annotator_3
286_right,SE,212,228,yellow,annotator_3
286_right,SE,234,181,yellow,annotator_3
286_right,HE,405,165,blue,annotator_3
286_right,HE,300,205,blue,annotator_3
286_right,HE,393,391,blue,annotator_3
286_right,HE,276,469,blue,annotator_3
286_right,HE,288,468,blue,annotator_3
286_right,MA,467,125,red,annotator_3
286_right,MA,228,118,red,annotator_3
286_right,MA,220,205,red,annotator_3
286_right,MA,191,220,red,annotator_3
286_right,EX,187,261,green,annotator_3
286_right,MA,156,342,red,annotator_3
286_right,MA,132,314,red,annotator_3
286_right,MA,89,401,red,annotator_3
286_right,MA,132,444,red,annotator_3
27168_right,EX,235,273,green,annotator_3
27168_right,EX,224,274,green,annotator_3
27168_right,EX,208,272,green,annotator_3
27168_right,EX,184,257,green,annotator_3
27168_right,EX,222,260,green,annotator_3
27168_right,EX,244,266,green,annotator_3
27168_right,EX,248,254,green,annotator_3
27168_right,EX,255,258,green,annotator_3
27168_right,EX,283,252,green,annotator_3
27168_right,EX,276,267,green,annotator_3
27168_right,EX,284,275,green,annotator_3
27168_right,EX,248,300,green,annotator_3
27168_right,EX,164,357,green,annotator_3
27168_right,EX,132,342,green,annotator_3
27168_right,EX,227,208,green,annotator_3
27168_right,EX,216,201,green,annotator_3
27168_right,EX,271,120,green,annotator_3
27168_right,EX,301,462,green,annotator_3
27168_right,EX,302,473,green,annotator_3
27168_right,EX,291,472,green,annotator_3
27168_right,EX,292,483,green,annotator_3
27168_right,EX,275,483,green,annotator_3
27168_right,EX,257,480,green,annotator_3
27168_right,EX,281,476,green,annotator_3
27168_right,EX,308,348,green,annotator_3
27168_right,EX,324,357,green,annotator_3
27168_right,EX,336,331,green,annotator_3
27168_right,HE,250,235,blue,annotator_3
27168_right,HE,187,338,blue,annotator_3
27168_right,HE,178,338,blue,annotator_3
27168_right,MA,189,313,red,annotator_3
27168_right,MA,158,317,red,annotator_3
27168_right,MA,184,323,red,annotator_3
27168_right,MA,174,325,red,annotator_3
27168_right,MA,194,329,red,annotator_3
27168_right,EX,100,105,green,annotator_3
27168_right,EX,156,146,green,annotator_3
27168_right,EX,110,160,green,annotator_3
27168_right,EX,89,175,green,annotator_3
27168_right,EX,84,150,green,annotator_3
27168_right,EX,68,241,green,annotator_3
27168_right,EX,46,249,green,annotator_3
27168_right,EX,88,251,green,annotator_3
27168_right,EX,88,265,green,annotator_3
27168_right,EX,122,289,green,annotator_3
27168_right,EX,136,258,green,annotator_3
27168_right,EX,175,241,green,annotator_3
27168_right,EX,145,219,green,annotator_3
27168_right,EX,160,278,green,annotator_3
27168_right,EX,148,273,green,annotator_3
27168_right,EX,24,313,green,annotator_3
27168_right,EX,312,228,green,annotator_3
27168_right,EX,309,237,green,annotator_3
27168_right,EX,299,233,green,annotator_3
27168_right,EX,368,242,green,annotator_3
27168_right,EX,463,333,green,annotator_3
27168_right,EX,138,328,green,annotator_3
27168_right,MA,97,337,red,annotator_3
26841_right,HE,227,169,blue,annotator_3
26841_right,HE,260,37,blue,annotator_3
26841_right,HE,235,477,blue,annotator_3
26841_right,HE,152,352,blue,annotator_3
26841_right,HE,73,161,blue,annotator_3
26841_right,HE,399,397,blue,annotator_3
26841_right,HE,434,107,blue,annotator_3
26841_right,HE,309,296,blue,annotator_3
26841_right,MA,192,41,red,annotator_3
26841_right,MA,179,43,red,annotator_3
26841_right,MA,233,45,red,annotator_3
26841_right,MA,133,85,red,annotator_3
26841_right,MA,326,80,red,annotator_3
26841_right,MA,391,82,red,annotator_3
26841_right,MA,416,127,red,annotator_3
26841_right,MA,171,121,red,annotator_3
26841_right,MA,184,124,red,annotator_3
26841_right,MA,73,195,red,annotator_3
26841_right,MA,188,223,red,annotator_3
26841_right,EX,171,204,green,annotator_3
26841_right,MA,189,277,red,annotator_3
26841_right,MA,164,289,red,annotator_3
26841_right,MA,125,246,red,annotator_3
26841_right,MA,90,252,red,annotator_3
26841_right,MA,68,247,red,annotator_3
26841_right,MA,84,241,red,annotator_3
26841_right,MA,46,258,red,annotator_3
26841_right,HE,72,229,blue,annotator_3
26841_right,HE,79,224,blue,annotator_3
26841_right,HE,75,215,blue,annotator_3
26841_right,MA,103,293,red,annotator_3
26841_right,MA,135,324,red,annotator_3
26841_right,MA,221,330,red,annotator_3
26841_right,MA,179,374,red,annotator_3
26841_right,MA,141,353,red,annotator_3
26841_right,MA,45,319,red,annotator_3
26702_right,EX,350,240,green,annotator_3
26702_right,EX,341,237,green,annotator_3
26702_right,EX,343,245,green,annotator_3
26702_right,EX,320,245,green,annotator_3
26702_right,EX,328,232,green,annotator_3
26702_right,EX,325,223,green,annotator_3
26702_right,EX,326,214,green,annotator_3
26702_right,MA,366,65,red,annotator_3
26702_right,MA,407,265,red,annotator_3
26702_right,MA,455,397,red,annotator_3
26098_right,EX,187,65,green,annotator_3
26098_right,EX,104,90,green,annotator_3
26098_right,EX,89,93,green,annotator_3
26098_right,EX,92,101,green,annotator_3
26098_right,EX,100,98,green,annotator_3
26098_right,EX,99,108,green,annotator_3
26098_right,EX,75,93,green,annotator_3
26098_right,EX,47,205,green,annotator_3
26098_right,EX,32,205,green,annotator_3
26098_right,EX,22,205,green,annotator_3
26098_right,EX,38,197,green,annotator_3
26098_right,EX,33,178,green,annotator_3
26098_right,EX,24,225,green,annotator_3
26098_right,EX,14,219,green,annotator_3
26098_right,EX,15,231,green,annotator_3
26098_right,HE,384,188,blue,annotator_3
26098_right,HE,256,430,blue,annotator_3
26098_right,HE,108,429,blue,annotator_3
26098_right,HE,87,429,blue,annotator_3
26098_right,HE,201,85,blue,annotator_3
26098_right,HE,203,95,blue,annotator_3
26098_right,HE,126,127,blue,annotator_3
26098_right,HE,114,113,blue,annotator_3
26098_right,HE,106,121,blue,annotator_3
26098_right,HE,72,116,blue,annotator_3
26098_right,HE,52,131,blue,annotator_3
26098_right,HE,35,165,blue,annotator_3
26098_right,HE,27,166,blue,annotator_3
26098_right,HE,38,185,blue,annotator_3
26098_right,HE,33,216,blue,annotator_3
26098_right,HE,43,222,blue,annotator_3
26098_right,HE,58,221,blue,annotator_3
26098_right,HE,39,242,blue,annotator_3
26098_right,HE,145,341,blue,annotator_3
26098_right,HE,48,308,blue,annotator_3
26098_right,HE,53,337,blue,annotator_3
26098_right,HE,368,373,blue,annotator_3
26098_right,HE,85,164,blue,annotator_3
26098_right,MA,406,132,red,annotator_3
26098_right,MA,395,95,red,annotator_3
26098_right,MA,407,96,red,annotator_3
26098_right,MA,387,79,red,annotator_3
26098_right,MA,114,67,red,annotator_3
26098_right,MA,91,83,red,annotator_3
26098_right,MA,102,166,red,annotator_3
26098_right,MA,384,177,red,annotator_3
26098_right,MA,391,207,red,annotator_3
26098_right,MA,464,140,red,annotator_3
26098_right,MA,453,128,red,annotator_3
26098_right,MA,466,253,red,annotator_3
26098_right,MA,439,265,red,annotator_3
26098_right,MA,475,261,red,annotator_3
26098_right,MA,432,219,red,annotator_3
26098_right,MA,439,208,red,annotator_3
26098_right,MA,240,181,red,annotator_3
26098_right,MA,79,213,red,annotator_3
26098_right,MA,385,321,red,annotator_3
26098_right,MA,396,329,red,annotator_3
26098_right,MA,408,330,red,annotator_3
26098_right,MA,372,353,red,annotator_3
26098_right,MA,355,334,red,annotator_3
26098_right,MA,344,334,red,annotator_3
26098_right,MA,345,346,red,annotator_3
26098_right,MA,304,381,red,annotator_3
26098_right,MA,205,429,red,annotator_3
26098_right,MA,184,409,red,annotator_3
26098_right,MA,205,405,red,annotator_3
26098_right,EX,365,60,green,annotator_3
26098_right,EX,337,92,green,annotator_3
26098_right,EX,264,80,green,annotator_3
26098_right,EX,117,149,green,annotator_3
26098_right,EX,110,137,green,annotator_3
26098_right,EX,44,261,green,annotator_3
26098_right,EX,398,275,green,annotator_3
26098_right,EX,423,309,green,annotator_3
22776_right,HE,313,243,blue,annotator_3
22776_right,HE,197,142,blue,annotator_3
22776_right,EX,338,239,green,annotator_3
22550_right,SE,281,409,yellow,annotator_3
22550_right,SE,292,403,yellow,annotator_3
22550_right,SE,286,125,yellow,annotator_3
22550_right,SE,288,137,yellow,annotator_3
22550_right,SE,281,145,yellow,annotator_3
22550_right,EX,200,175,green,annotator_3
22550_right,EX,196,160,green,annotator_3
22550_right,EX,191,149,green,annotator_3
22550_right,EX,189,249,green,annotator_3
22550_right,EX,199,265,green,annotator_3
22550_right,EX,212,265,green,annotator_3
22550_right,EX,176,246,green,annotator_3
22550_right,EX,166,261,green,annotator_3
22550_right,EX,168,281,green,annotator_3
22550_right,EX,135,302,green,annotator_3
22550_right,EX,156,247,green,annotator_3
22550_right,EX,188,291,green,annotator_3
22550_right,EX,152,187,green,annotator_3
22550_right,EX,40,208,green,annotator_3
22550_right,EX,309,316,green,annotator_3
22550_right,EX,354,320,green,annotator_3
22550_right,EX,29,300,green,annotator_3
22550_right,EX,36,295,green,annotator_3
22550_right,EX,36,281,green,annotator_3
22550_right,HE,353,305,blue,annotator_3
22550_right,HE,340,317,blue,annotator_3
22550_right,HE,101,237,blue,annotator_3
22550_right,HE,69,257,blue,annotator_3
22550_right,MA,204,92,red,annotator_3
22550_right,MA,264,289,red,annotator_3
22550_right,MA,160,269,red,annotator_3
22550_right,MA,137,270,red,annotator_3
22550_right,MA,150,285,red,annotator_3
22550_right,MA,60,333,red,annotator_3
22550_right,MA,268,477,red,annotator_3
22492_right,HE,396,386,blue,annotator_3
22492_right,HE,383,389,blue,annotator_3
22492_right,HE,390,397,blue,annotator_3
22492_right,HE,379,402,blue,annotator_3
22492_right,HE,376,416,blue,annotator_3
22492_right,EX,150,417,green,annotator_3
22492_right,EX,185,278,green,annotator_3
22492_right,HE,338,29,blue,annotator_3
22492_right,EX,209,17,green,annotator_3
22492_right,MA,154,66,red,annotator_3
22492_right,MA,40,278,red,annotator_3
22101_right,EX,271,299,green,annotator_3
22101_right,EX,274,283,green,annotator_3
22101_right,EX,298,297,green,annotator_3
22101_right,EX,306,309,green,annotator_3
22101_right,EX,317,272,green,annotator_3
22101_right,EX,308,275,green,annotator_3
22101_right,EX,292,280,green,annotator_3
22101_right,EX,276,268,green,annotator_3
22101_right,EX,264,273,green,annotator_3
22101_right,EX,250,269,green,annotator_3
22101_right,EX,228,271,green,annotator_3
22101_right,EX,220,257,green,annotator_3
22101_right,EX,212,249,green,annotator_3
22101_right,EX,243,244,green,annotator_3
22101_right,EX,244,218,green,annotator_3
22101_right,EX,252,220,green,annotator_3
22101_right,EX,268,214,green,annotator_3
22101_right,EX,264,221,green,annotator_3
22101_right,EX,253,230,green,annotator_3
22101_right,EX,263,233,green,annotator_3
22101_right,EX,266,241,green,annotator_3
22101_right,EX,272,250,green,annotator_3
22101_right,EX,280,252,green,annotator_3
22101_right,EX,287,257,green,annotator_3
22101_right,EX,292,265,green,annotator_3
22101_right,EX,261,251,green,annotator_3
22101_right,EX,300,254,green,annotator_3
22101_right,EX,300,241,green,annotator_3
22101_right,EX,315,174,green,annotator_3
22101_right,EX,330,169,green,annotator_3
22101_right,EX,431,143,green,annotator_3
22101_right,EX,305,161,green,annotator_3
22101_right,EX,256,170,green,annotator_3
22101_right,EX,243,175,green,annotator_3
22101_right,EX,249,181,green,annotator_3
22101_right,EX,270,174,green,annotator_3
22101_right,EX,235,301,green,annotator_3
22101_right,EX,242,309,green,annotator_3
22101_right,EX,356,325,green,annotator_3
22101_right,EX,333,329,green,annotator_3
22101_right,EX,324,345,green,annotator_3
22101_right,EX,313,329,green,annotator_3
22101_right,EX,301,335,green,annotator_3
22101_right,EX,306,346,green,annotator_3
22101_right,EX,278,345,green,annotator_3
22101_right,EX,297,365,green,annotator_3
22101_right,EX,308,357,green,annotator_3
22101_right,EX,343,340,green,annotator_3
22101_right,EX,412,83,green,annotator_3
22101_right,EX,185,189,green,annotator_3
22101_right,EX,221,209,green,annotator_3
22101_right,EX,292,210,green,annotator_3
22101_right,EX,388,301,green,annotator_3
22101_right,EX,336,317,green,annotator_3
22101_right,EX,87,300,green,annotator_3
22101_right,EX,228,289,green,annotator_3
22101_right,EX,239,271,green,annotator_3
22101_right,EX,229,263,green,annotator_3
22101_right,EX,278,260,green,annotator_3
22101_right,EX,255,278,green,annotator_3
22101_right,EX,243,261,green,annotator_3
22101_right,EX,309,382,green,annotator_3
22101_right,EX,292,382,green,annotator_3
20589_right,SE,337,429,yellow,annotator_3
20589_right,SE,330,437,yellow,annotator_3
20589_right,SE,334,444,yellow,annotator_3
20589_right,HE,321,135,blue,annotator_3
20589_right,HE,285,119,blue,annotator_3
20589_right,HE,411,137,blue,annotator_3
20589_right,HE,387,77,blue,annotator_3
20589_right,HE,28,166,blue,annotator_3
20589_right,HE,38,166,blue,annotator_3
20589_right,HE,34,187,blue,annotator_3
20589_right,HE,344,390,blue,annotator_3
20589_right,MA,452,117,red,annotator_3
20589_right,MA,431,113,red,annotator_3
20589_right,MA,428,102,red,annotator_3
20589_right,MA,365,86,red,annotator_3
20589_right,EX,185,62,green,annotator_3
20589_right,MA,72,110,red,annotator_3
20589_right,MA,101,121,red,annotator_3
20589_right,MA,132,154,red,annotator_3
20589_right,EX,431,142,green,annotator_3
20589_right,EX,356,260,green,annotator_3
20589_right,MA,18,300,red,annotator_3
20589_right,MA,42,317,red,annotator_3
20589_right,MA,402,328,red,annotator_3
20589_right,MA,432,321,red,annotator_3
20589_right,EX,432,298,green,annotator_3
20589_right,EX,449,273,green,annotator_3
20589_right,MA,441,263,red,annotator_3
20589_right,MA,468,253,red,annotator_3
20589_right,EX,448,353,green,annotator_3
20589_right,MA,203,381,red,annotator_3
20589_right,MA,200,366,red,annotator_3
19024_left,HE,480,212,blue,annotator_3
19024_left,EX,420,382,green,annotator_3
19024_left,EX,439,396,green,annotator_3
19024_left,EX,331,241,green,annotator_3
19024_left,EX,320,241,green,annotator_3
19024_left,EX,294,184,green,annotator_3
19024_left,EX,294,167,green,annotator_3
19024_left,MA,57,192,red,annotator_3
19024_left,MA,331,373,red,annotator_3
19024_left,MA,66,359,red,annotator_3
19024_left,EX,338,193,green,annotator_3
19024_left,EX,392,191,green,annotator_3
19024_left,EX,303,196,green,annotator_3
19024_left,EX,323,225,green,annotator_3
19024_left,MA,293,200,red,annotator_3
19024_left,MA,305,169,red,annotator_3
19024_left,EX,432,235,green,annotator_3
19024_left,EX,388,241,green,annotator_3
19024_left,EX,213,261,green,annotator_3
19024_left,MA,58,284,red,annotator_3
1835_right,EX,355,274,green,annotator_3
1835_right,HE,171,175,blue,annotator_3
18238_left,HE,179,395,blue,annotator_3
18238_left,HE,193,59,blue,annotator_3
18238_left,HE,181,60,blue,annotator_3
18238_left,HE,247,52,blue,annotator_3
18238_left,HE,280,52,blue,annotator_3
18238_left,HE,280,27,blue,annotator_3
18238_left,HE,463,166,blue,annotator_3
18238_left,HE,420,110,blue,annotator_3
18238_left,HE,264,431,blue,annotator_3
18238_left,SE,247,278,yellow,annotator_3
18238_left,SE,256,266,yellow,annotator_3
18238_left,SE,246,259,yellow,annotator_3
18238_left,SE,281,266,yellow,annotator_3
18238_left,SE,281,276,yellow,annotator_3
18238_left,SE,303,229,yellow,annotator_3
18238_left,SE,364,205,yellow,annotator_3
18238_left,SE,440,296,yellow,annotator_3
18238_left,SE,460,186,yellow,annotator_3
18238_left,SE,452,195,yellow,annotator_3
18238_left,SE,430,181,yellow,annotator_3
18238_left,SE,445,166,yellow,annotator_3
18238_left,EX,432,202,green,annotator_3
18238_left,EX,408,248,green,annotator_3
18238_left,EX,216,99,green,annotator_3
18238_left,EX,205,100,green,annotator_3
18238_left,EX,216,111,green,annotator_3
18238_left,EX,173,82,green,annotator_3
18238_left,EX,184,100,green,annotator_3
18238_left,EX,174,103,green,annotator_3
18238_left,EX,231,96,green,annotator_3
18238_left,EX,233,82,green,annotator_3
18238_left,EX,260,62,green,annotator_3
18238_left,EX,295,25,green,annotator_3
18238_left,EX,444,257,green,annotator_3
18238_left,EX,464,224,green,annotator_3
18238_left,MA,369,229,red,annotator_3
18238_left,MA,341,225,red,annotator_3
18238_left,EX,43,198,green,annotator_3
18238_left,EX,38,209,green,annotator_3
18238_left,EX,28,214,green,annotator_3
18238_left,EX,220,216,green,annotator_3
18238_left,EX,484,309,green,annotator_3
88_right,SE,204,313,yellow,annotator_3
88_right,SE,199,321,yellow,annotator_3
88_right,SE,395,334,yellow,annotator_3
88_right,SE,424,315,yellow,annotator_3
88_right,SE,425,256,yellow,annotator_3
88_right,SE,386,153,yellow,annotator_3
88_right,SE,403,201,yellow,annotator_3
88_right,SE,402,289,yellow,annotator_3
88_right,EX,374,181,green,annotator_3
88_right,EX,368,170,green,annotator_3
88_right,EX,399,177,green,annotator_3
88_right,EX,392,167,green,annotator_3
88_right,EX,424,199,green,annotator_3
88_right,EX,413,256,green,annotator_3
88_right,EX,404,259,green,annotator_3
88_right,EX,393,257,green,annotator_3
88_right,EX,405,280,green,annotator_3
88_right,EX,416,268,green,annotator_3
88_right,EX,395,297,green,annotator_3
88_right,EX,424,305,green,annotator_3
88_right,EX,409,322,green,annotator_3
88_right,EX,399,322,green,annotator_3
88_right,EX,387,317,green,annotator_3
88_right,EX,392,326,green,annotator_3
88_right,SE,400,344,yellow,annotator_3
88_right,EX,328,257,green,annotator_3
88_right,EX,10,261,green,annotator_3
88_right,EX,14,273,green,annotator_3
88_right,MA,352,113,red,annotator_3
88_right,MA,353,129,red,annotator_3
88_right,MA,320,108,red,annotator_3
88_right,MA,351,82,red,annotator_3
88_right,MA,325,76,red,annotator_3
